-76	-30
-45	-47
-19	-47
20	-42
25	-15
15	-34
-4	-38
16	-26
24	-35
32	-13
-17	-25
2	27
6	20
4	-3
9	-3
6	0
-5	26
-16	37
-47	17
-41	-14
-37	-46
-11	-69
34	-33
29	-17
53	28
16	34
5	54
-21	51
-17	-14
-5	-36
20	-41
43	-12
49	20
35	22
26	18
5	-4
12	-7
23	1
41	24
25	22
5	41
-9	38
-34	-1
-22	-15
12	-6
14	7
-1	20
-24	30
-59	24
-70	-13
-58	-35
-36	-64
-7	-48
6	-49
18	-21
12	-5
-48	-51
4	-7
5	-15
25	3
6	-17
9	3
42	15
13	-5
24	3
42	25
-9	-25
-11	-4
23	35
-42	14
-27	36
-36	3
-23	-5
-6	9
-2	-13
0	-7
1	15
-12	25
-48	-24
-9	-28
-33	-65
31	-35
20	-71
53	-26
72	9
56	39
52	17
6	13
-5	-12
12	-12
23	-25
46	4
42	23
30	34
9	45
-3	36
-18	32
-16	-3
-9	-9
9	-5
7	3
19	38
1	52
-41	37
-39	7
-50	-16
-22	-22
-26	-26
3	19
16	33
-29	21
-45	10
-48	-21
-24	-25
-15	-42
16	-39
53	-11
27	-13
22	2
21	11
-22	1
0	-18
19	30
6	32
-1	15
-16	-9
3	1
-2	-23
6	-26
39	2
22	14
16	3
-15	-13
16	13
20	21
10	42
3	70
-53	43
-28	49
-95	-12
-38	-28
-36	-42
-13	-19
14	-29
11	-11
33	57
-22	4
4	21
-34	-19
1	15
11	25
-6	13
10	-2
7	7
5	-7
9	14
-8	0
-9	-13
-4	-28
21	-27
35	-27
41	-18
49	4
41	16
28	27
12	-1
10	11
38	20
27	15
27	29
3	32
7	28
-28	21
-37	7
-45	-4
-26	11
-26	12
-20	13
-40	-29
1	-10
-12	-40
0	-39
21	-6
14	23
7	28
-10	22
-25	4
-33	-28
-23	-43
6	-37
38	-36
47	-17
71	13
54	34
39	49
-46	-9
-10	21
-17	10
-1	-6
-7	-11
7	-2
-4	27
27	49
-28	23
-42	-30
-26	-51
-19	-75
7	-71
5	-85
64	31
50	37
30	39
-2	62
-77	-38
-20	-32
-25	-78
32	-22
58	-9
54	31
59	85
-15	60
-36	40
-48	40
-43	-5
-32	-20
-1	-26
7	-20
10	0
-6	-8
15	-12
9	-7
16	6
-4	4
-7	-2
-28	-33
-14	-40
3	-46
17	-39
-28	-73
20	-1
-5	32
-28	19
-50	12
-45	-39
-21	-52
8	-53
33	-43
49	-8
67	66
48	45
36	54
27	67
2	56
-61	-7
-32	22
-37	1
-20	-27
6	-30
48	-20
62	34
64	47
13	57
-30	54
-45	28
-46	-7
-32	-24
-7	-21
13	2
21	23
7	14
7	21
-8	-4
-14	8
0	15
-28	-14
-21	-23
-18	-1
-15	-13
0	-24
6	-12
33	-11
14	-15
21	51
0	41
-13	38
-35	-7
-61	-34
-41	-28
-40	-65
19	-4
37	9
-14	3
11	36
-12	11
-17	-10
-4	-25
24	-18
47	3
45	1
36	22
29	26
10	33
0	36
-2	22
-14	21
-36	-3
-24	-13
-5	-12
20	-19
25	0
26	17
13	36
-13	20
-22	24
-27	-6
-10	-18
15	-2
10	16
5	23
-11	34
-38	-1
-33	-2
-21	-48
12	-46
35	-25
27	2
23	20
-8	20
-11	0
-10	-18
13	-23
23	-1
41	29
23	57
-5	69
-46	21
-55	-13
-43	-43
-8	-52
33	-43
49	-5
-16	-20
12	46
-24	33
-52	28
-78	-37
-90	-112
13	-84
53	-29
68	-1
65	22
30	36
-2	12
-32	-1
8	-5
43	49
40	43
25	66
-11	45
-38	9
-3	-17
9	-12
35	1
40	11
-5	34
-24	9
-40	3
-43	-65
2	-71
35	-19
35	-14
26	51
-20	-20
-6	-22
-4	-42
13	-27
34	-6
37	-4
19	28
1	37
-9	47
-104	-2
-42	3
-35	-8
-25	-14
11	-3
-4	7
-17	7
-22	20
-3	-2
7	14
7	-1
22	12
7	24
