-33	1
-20	16
9	64
-5	16
28	-7
8	-15
-39	-14
-37	7
7	-35
42	-73
91	-37
73	17
22	32
18	-2
38	-10
46	18
15	17
-1	-14
5	-22
9	-5
-14	-8
-33	-38
1	-53
22	-41
2	4
-30	-3
-31	-49
-6	-62
-2	-26
-46	6
-90	-10
-68	-23
-49	-19
-32	5
-58	36
-59	15
-49	3
-42	8
-50	1
-40	-15
-44	9
-27	41
-17	9
15	-16
65	1
57	66
-7	86
-32	45
-13	-8
37	-10
43	12
23	32
-16	-18
-11	-3
12	15
-8	-39
0	-56
43	-11
36	24
1	-5
-3	-20
11	-49
25	-5
8	25
-66	1
-88	-46
-55	-47
-43	-37
-53	-3
-67	-19
-67	-35
-28	-33
15	23
-11	33
22	28
20	3
16	20
-9	33
-19	24
8	33
38	7
36	24
-1	28
-7	17
11	-15
69	-1
63	43
23	72
-51	22
-9	14
23	15
49	14
32	7
28	-17
40	-21
16	-6
-33	-2
-28	-27
25	-14
9	-12
-23	18
0	17
18	-41
59	-16
63	36
-8	28
-8	-12
25	-30
53	5
36	22
7	23
13	13
33	50
-25	65
-64	-3
-35	-48
48	-37
58	34
-21	80
-79	62
-71	-25
-8	-38
27	-8
16	14
-33	-2
-38	-36
-10	-41
-1	-62
8	-37
-2	-12
6	-18
-14	-6
-33	4
-33	-31
-14	-32
2	-46
4	-32
-9	-24
-10	-20
-11	-17
-19	-8
-29	-20
-2	-50
43	-14
41	26
-13	6
11	14
30	12
60	47
31	76
-8	56
-55	2
9	-3
23	-22
68	7
64	82
-17	100
-53	16
4	-49
100	-5
32	59
-56	66
-85	-59
60	-103
111	-42
75	98
-55	75
-75	-15
7	-74
81	-5
35	66
-38	98
-94	31
-58	-29
-5	-24
20	33
-36	76
-113	36
-90	-30
-33	-64
34	-15
22	43
-5	25
-6	-5
17	-26
48	-6
51	7
59	48
39	46
12	36
27	4
79	9
84	56
-9	63
-51	40
-40	-33
-1	-41
12	-3
0	24
-35	9
-24	-13
-45	-32
-55	-75
-27	-73
-3	-32
