32	16
6	-12
26	28
-4	0
14	24
10	4
2	-28
-12	-56
32	-6
22	-20
10	20
26	36
36	62
24	68
-8	64
-18	76
-40	68
-70	26
-90	-6
-96	-10
-86	-32
-52	-66
0	-64
22	-82
14	-102
64	-84
104	-40
72	-32
72	20
54	48
56	50
32	74
8	40
30	48
-40	30
-20	18
-42	-10
-10	20
-24	14
-44	40
-64	24
-102	-8
-56	2
-68	-66
-88	-34
-36	-80
10	-76
30	-86
76	-60
58	-8
46	6
76	6
20	52
22	34
-6	48
-46	-16
24	-10
12	-22
16	-22
14	-4
42	38
4	26
8	54
-26	-4
0	18
2	-6
-16	-14
-4	-18
14	-18
6	2
30	20
-14	44
-34	30
-10	30
-68	-28
-64	-2
-20	-6
-18	-34
6	-10
-46	-6
42	10
-12	8
-34	-32
-54	-66
2	-24
8	-62
20	-62
36	-36
60	-24
-6	-20
72	28
68	50
34	64
-38	58
12	24
-44	6
-2	-28
14	14
38	-10
14	10
12	42
-14	60
-86	22
-82	38
-88	22
-52	-12
-34	-22
-42	-48
18	-50
14	-72
14	-42
52	-30
60	-16
12	2
6	38
2	34
-16	14
8	44
-6	28
-26	-14
-34	-6
6	-14
-2	-38
4	-30
-6	-60
32	-62
-24	-68
56	-6
38	-28
14	8
6	20
36	50
24	58
32	52
-22	40
16	52
-16	20
-16	44
-14	8
-36	-14
6	-14
-26	-16
-22	-4
-4	-4
10	16
-4	20
-40	-26
4	-18
-34	-28
-12	-60
42	-42
-102	-144
60	-32
32	-36
8	-24
72	0
-16	-2
32	68
-8	20
-18	8
14	6
16	-20
22	-30
0	-10
56	-18
22	-4
44	12
40	34
18	56
-30	84
-14	58
-98	32
-44	-18
-52	24
-40	-52
-48	-32
22	-42
48	-76
26	-56
20	-62
26	-18
10	-8
8	-2
-28	32
-52	14
-36	6
-54	-8
0	4
6	22
-10	-2
2	-4
-44	-24
-28	-2
-22	8
-28	-18
-6	-26
-4	-24
14	-18
30	-10
30	-20
28	4
14	32
-2	40
-30	-2
-36	6
-28	-6
-8	-16
0	-24
40	-4
40	-26
46	-2
52	28
-2	56
-16	32
-16	40
-20	32
-52	8
-26	-20
-16	-18
18	-36
4	-52
30	2
22	-20
6	-12
8	8
8	28
-20	-26
-28	-36
-6	4
-12	-4
-28	-58
30	-2
-32	-60
40	4
4	12
48	16
24	-22
30	44
-8	10
14	4
22	6
-16	18
-42	30
-36	24
-26	-4
-6	10
-58	-24
-32	6
-52	-28
-26	0
-10	-42
14	-26
44	-48
36	-62
60	-10
16	-30
48	-38
50	12
36	18
32	66
-2	40
-62	70
-52	60
-54	58
-84	8
-98	-48
-62	-38
0	-48
-2	-48
14	-38
28	-30
38	-2
44	0
8	24
-22	12
-2	-4
6	4
-8	-38
14	-34
-18	-54
40	-30
12	-22
74	28
52	10
38	-2
-30	48
-14	62
6	68
-14	34
-34	-12
-28	46
-66	-12
-46	-20
-32	-74
0	-22
26	-44
16	-38
40	4
42	-16
80	8
-40	-50
-12	-8
-12	36
-22	10
-8	10
-54	8
-48	16
-52	-36
-76	-16
-42	10
-64	-50
-28	-64
24	-60
18	-48
36	-26
54	-36
42	0
54	20
70	58
60	76
50	60
18	104
4	98
-8	108
-66	34
-100	8
-102	-8
-122	-28
-84	-54
-66	-110
-20	-104
-18	-94
22	-92
42	-78
62	-64
76	-4
110	2
62	18
4	24
20	32
32	54
50	44
-6	44
24	28
14	58
-26	42
-6	44
-72	38
-44	-20
-12	0
-52	4
-54	-26
-36	-6
38	2
-4	-10
56	-18
14	-34
-2	20
8	-6
-20	-4
0	-34
12	-10
30	12
36	28
62	36
26	20
-4	46
-10	64
2	12
8	28
-50	-2
-34	-4
-6	-6
-22	-12
-18	12
-30	-32
-12	-18
-8	-30
-30	-56
-24	-44
-10	-64
-26	-80
48	-64
48	-60
72	-38
80	-2
44	12
34	14
54	54
40	70
20	84
20	66
6	68
-24	78
-56	46
-22	52
-56	28
-92	22
-84	34
-60	-24
-42	-50
-36	-68
-40	-74
-6	-44
32	-28
0	-52
2	-8
-16	-44
22	-10
8	-18
-16	-42
40	-54
0	-50
12	4
30	-18
48	-12
26	-16
64	70
10	40
18	46
10	62
0	32
-34	26
-20	2
-28	-40
-6	16
-26	-32
10	14
8	-16
-12	-28
-26	20
-8	-6
-22	22
-46	-4
-2	18
-38	-18
0	-18
-26	-58
0	2
18	-2
-8	-30
14	28
36	-20
0	10
38	2
48	0
38	-20
26	-34
28	0
52	30
62	38
44	50
22	32
6	66
-12	68
-82	6
-98	-26
-66	-6
6	20
-20	-38
22	-18
20	-40
40	-2
44	8
30	36
20	44
2	36
-24	54
-78	-4
-66	10
-82	-28
-66	-38
-12	-18
4	-78
-18	-80
42	-36
6	-46
-2	-40
52	12
2	-6
-18	-32
-16	32
-26	12
-8	0
26	-10
-20	-32
18	-16
-6	-36
62	14
44	-2
26	-2
52	22
46	62
6	68
-34	54
-68	48
-96	54
-72	6
-68	0
-76	-72
-10	-80
-10	-70
52	-70
62	-86
62	-34
58	-54
52	34
74	52
22	88
16	62
0	34
-30	44
-38	48
-8	38
-64	-30
-34	22
-50	10
-54	-6
-60	-50
-32	-16
16	-40
2	-86
26	-64
22	-54
64	-60
72	0
56	28
22	-14
4	20
-2	92
-44	0
-36	-6
-18	-2
20	-24
-10	-6
52	6
14	28
8	28
24	30
4	68
-38	26
-68	-2
-34	-18
-26	-36
-24	-24
-4	-36
20	-38
0	-48
24	-34
54	8
10	14
22	12
38	10
18	16
10	14
2	12
-32	4
-22	2
-20	-6
-24	-2
-10	0
-22	-26
2	-2
-12	-8
16	8
14	22
-4	26
-14	32
-42	-4
-16	6
-46	-8
-36	0
-24	-40
8	-48
-18	-78
8	-80
50	-72
68	-40
6	-38
-12	-4
60	22
12	4
-2	16
-4	-6
14	-8
-8	-8
-2	10
48	24
46	56
22	22
22	60
-26	64
-26	36
-34	26
-52	32
-16	-12
0	-18
6	-14
4	-30
30	-10
36	-30
-2	-20
2	4
-2	26
-22	-22
-8	-14
-2	22
-32	-18
0	-32
-20	-40
-10	-18
-24	-6
0	18
26	16
-2	-6
0	36
-10	40
-30	8
-28	10
-26	10
-46	-14
-44	-22
-38	-32
-8	-28
0	-52
4	-72
38	-60
48	-26
16	-28
44	0
100	26
72	12
56	40
80	22
58	58
28	70
2	44
-58	66
-44	40
-34	28
-64	-16
-72	-38
-74	-88
-24	-38
-18	-36
12	-50
16	-72
0	-32
-2	36
4	-20
-24	-10
-36	-46
-40	-6
-10	8
-18	-38
-4	-38
10	4
34	-2
38	44
52	34
28	16
18	14
30	62
-34	36
-22	4
-8	10
12	-8
20	-4
-60	-60
32	10
24	-16
38	30
6	-24
-4	-24
2	28
-40	68
-38	10
-60	30
-86	-24
-54	-32
-26	-34
-96	-54
0	-64
-10	-122
42	-58
30	-64
46	0
64	10
26	20
22	20
20	26
28	58
-34	34
-10	-12
-10	-8
12	6
16	-4
12	-32
18	22
32	52
46	30
-26	36
-50	18
-62	-8
-26	26
-54	-36
-50	-22
10	-38
-12	-70
36	-16
58	10
32	2
24	42
2	78
-2	84
-44	32
-72	18
-60	-32
-28	-22
-18	-44
0	-38
8	-34
16	-4
-12	-38
16	-26
12	0
26	14
2	-16
28	-8
-8	-28
10	-2
-6	-30
-14	-18
0	2
-6	-12
26	6
24	-4
-2	-28
16	8
26	30
34	36
6	40
-34	40
-42	18
-36	4
-34	6
-40	-16
-28	-32
-16	-50
-68	-74
-14	-48
40	-20
14	-30
38	-28
32	-6
36	-34
4	-32
-6	26
-10	20
-10	22
-12	8
-2	-4
-18	10
2	14
-18	2
-10	-4
-12	44
-18	12
20	8
8	-6
-34	-10
-14	-12
8	-20
-16	0
-66	-50
-10	-18
2	-18
-36	-34
-14	-26
36	2
34	-42
-4	-32
40	-28
30	-22
54	-4
56	16
28	32
70	48
28	58
32	64
2	76
-18	72
-116	34
-106	-14
-52	16
-92	-30
-28	-52
-4	-40
-24	-38
-48	-74
16	-8
-4	-50
10	-16
12	0
10	-18
-14	-32
8	-24
-18	-34
56	-8
14	-58
50	-36
18	-32
38	48
-6	28
-18	22
-10	16
-10	26
-8	6
4	-22
-16	-50
36	0
6	-10
-4	16
-12	20
-42	50
-10	4
-42	54
-30	-4
-30	0
-66	-50
2	-44
24	-54
32	-20
20	-36
20	-10
22	44
38	18
-14	-2
-32	22
