5	-12
21	25
13	37
-31	35
-1	-1
-24	12
16	-39
16	28
-25	60
-13	54
-51	-57
-11	-12
-10	-63
21	-45
65	-72
25	-2
-10	54
18	36
-27	44
-53	32
-13	2
-29	21
-82	-35
-54	-7
-7	-45
3	-23
47	-9
52	34
-18	18
21	-9
8	0
2	-127
-53	-138
51	-23
-13	-9
-3	16
18	15
-38	-16
34	-2
15	24
34	34
-9	48
-16	-8
-22	-6
5	-24
10	23
-28	-24
-15	-21
44	-43
30	-17
59	39
-7	84
-49	29
-27	-36
5	-47
-12	-61
-3	22
-21	83
-97	48
-41	-23
-32	-77
-7	-32
48	-49
-1	30
91	41
60	12
27	-36
23	-1
47	-12
25	-28
25	-1
-4	-22
11	48
-12	65
-26	22
21	50
-2	-2
11	47
7	62
-39	44
-40	14
-28	-2
-53	4
-2	-6
-14	-10
-58	11
-49	-64
-26	-61
2	-16
10	-4
-7	-3
-17	15
-7	-41
35	66
34	33
-3	-1
-1	-5
25	38
35	11
-1	15
-19	-45
-8	-22
-14	-25
18	0
-4	-18
28	20
72	6
36	29
1	23
-22	-15
-16	-24
-50	-23
37	-40
-6	-24
57	11
98	47
80	56
24	57
2	55
-65	49
-66	0
-54	-42
-15	-52
14	-109
64	-53
52	-8
49	19
-37	84
-18	52
-22	17
-28	-43
53	0
-8	-7
11	-10
26	46
-52	42
-76	66
-2	13
-9	-8
3	-31
32	-16
12	2
-11	30
-36	44
-80	46
-63	14
-56	-43
24	-75
64	-70
134	35
121	98
0	116
-47	73
-70	-14
-9	-113
55	-102
94	-12
38	44
9	53
-154	-42
-53	-53
-9	-87
14	-35
33	29
13	39
4	18
-3	-33
17	11
49	-1
85	106
-3	154
-16	65
-47	73
-56	17
-27	-21
-64	-44
-33	-18
9	-6
-54	-82
9	-36
59	-34
-5	-50
64	-3
20	-5
13	-27
-6	-6
25	-7
40	-27
27	-29
20	58
10	60
-63	7
-20	56
-37	-1
-24	-19
-46	-12
1	-3
-2	6
49	53
4	12
-3	20
22	25
-21	17
-17	-31
43	5
3	44
-20	34
-12	-2
-17	-11
-13	-57
29	25
-53	-2
-36	22
-3	16
-10	-57
38	-53
49	-31
-11	21
-9	27
39	-2
7	-22
28	-38
46	-32
56	-6
-31	12
-83	-28
-13	-59
22	-50
45	6
35	-3
61	103
-52	93
-4	97
11	36
-59	-12
23	-5
-36	-20
15	-22
-27	-50
7	-20
64	43
24	24
32	9
-16	-8
-9	-25
8	-21
25	-9
-27	-54
61	67
-6	66
-6	43
